1,5
2,4
3,4
4,3
5,3
6,3
7,3
8,4
9,4
10,1
11,3
12,4
13,4
14,1
15,1
16,4
17,4
18,4
19,4
20,4
21,4
22,4
23,4
24,2
25,4
26,4
27,3
28,4
29,4
30,3
31,3
32,4
33,4
34,3
35,3
36,4
37,4
38,3
39,4
40,4
41,4
42,4
43,4
44,3
45,1
46,4
47,4
48,5
49,4
50,4
51,4
52,4
53,4
54,5
55,4
56,5
57,4
58,4
59,4
60,3
61,3
62,1
63,4
64,4
65,4
66,4
67,3
68,1
69,2
70,3
71,4
72,4
73,5
74,4
75,4
76,3
77,3
78,4
79,4
80,3
81,4
82,4
83,1
84,1
85,5
86,4
87,4
88,4
89,3
90,3
91,4
92,4
93,1
94,4
95,4
96,3
97,4
98,4
99,3
100,3
101,3
102,4
103,4
104,2
105,3
106,3
107,3
108,4
109,4
110,3
111,3
112,4
113,4
114,3
115,4
116,4
117,5
118,4
119,4
120,2
121,3
122,3
123,4
124,4
125,4
126,4
127,4
128,4
129,3
130,4
131,4
132,4
133,4
134,3
135,4
136,4
137,4
138,4
139,3
140,3
141,2
142,4
143,4
144,3
145,3
146,4
147,4
148,4
149,4
150,4
151,4
152,3
153,2
154,3
155,3
156,4
157,4
158,3
159,3
160,4
161,4
162,4
163,4
164,3
165,4
166,4
167,3
168,3
169,5
170,4
171,4
172,4
173,4
174,3
175,4
176,4
177,3
178,4
179,4
180,3
181,4
182,4
183,3
184,4
185,4
186,4
187,3
188,3
189,3
190,1
191,4
192,4
193,2
194,5
195,4
196,4
197,4
198,4
199,4
200,4
201,4
202,4
203,4
204,4
205,4
206,1
207,4
208,4
209,5
210,4
211,4
212,4
213,4
214,3
215,5
216,4
217,4
218,3
219,3
220,3
221,3
222,4
223,4
224,4
225,3
226,4
227,4
228,2
229,4
230,4
231,3
232,3
233,3
234,5
235,4
236,4
237,4
238,1
239,1
240,1
241,2
242,4
243,4
244,3
245,3
246,4
247,4
248,3
249,3
250,3
251,3
252,4
253,4
254,3
255,3
256,3
257,5
258,4
259,4
260,3
261,3
262,3
263,3
264,4
265,4
266,3
267,3
268,4
269,4
270,3
271,3
272,4
273,4
274,3
275,4
276,4
277,3
278,3
279,4
280,4
281,4
282,4
283,4
284,4
285,4
286,5
287,4
288,4
289,4
290,1
291,5
292,4
293,4
294,4
295,3
296,3
297,3
298,5
299,4
300,4
301,4
302,4
303,3
304,5
305,4
306,4
307,4
308,5
309,4
310,4
311,3
312,3
313,2
314,4
315,4
316,3
317,4
318,4
319,4
320,1
321,3
322,4
323,4
324,3
325,3
326,4
327,5
328,4
329,4
330,4
331,4
332,4
333,4
334,3
335,4
336,4
337,4
338,4
339,4
340,4
341,3
342,4
343,4
